"""都市ガスの原料としてのLNGに関する次の記述のうち、誤っているものはいくつあるか。 


LNGは貯蔵中に外部からの入熱により沸点の高いメタンを主とするボイルオフガス(BOG)が発生するため、LNGの液密度が低下する。 

LNGは液化工程において、CO₂、H₂S、水分、重質炭化水素、水銀等の不純物が除去されている。 

管路内を流れるLNGを急激に締め切ったときに、流体の慣性で管内に衝撃と高圧が発生する現象をガイザリングという。 

LNGは水と反応して氷に似た水和物を生成し、配管の閉そく等のトラブルを起こすので、LNGを取り扱う前に機器内を十分乾燥させる必要がある。 

国内で就航中のLNG内航船の貨物タンクは、メンブレン方式が採用されており、航海中 
に発生するボイルオフガス (BOG)はタンクに蓄圧される。 """,1,2,3,4,5,,,,,3,[img:/static/explain//kr2/kR2g1.jpg]
"""都市ガスの製造設備に関する次の記述のうち、誤っているものはいくつあるか。 


金属二重殼式平底円筒形LNG貯槽は、気圧変化による内外槽間の窒素ガスの圧力変化を吸収するため、ブリージングタンクと呼ばれるクッションタンクが付属している。

往復式BOG圧縮機でガスを圧縮する場合、圧力が高くなりガスの温度が低下するので、多段圧縮の際は、中間加熱器を用いる。 

遠心式BOG圧縮機は、弁操作等で容量調整は比較的容易であるが、流量を絞りすぎるとキャビテーションが起こる可能性がある。 

サブマージド式LNG気化器は、オープンラック式LNG気化器と比べて運転費が安いため、ベースロード用に用いられることが多い。 

大口径LNG配管においては、直接低温液を導入することによりボーイング現象(配管が弓状に持ち上がる現象)が発生する。このため一般的には低温のガスを用いてプレクールを行う。 """,1,2,3,4,5,,,,,3,[img:/static/explain//kr2/kR2g2.jpg]
"""製造所の計装設備及び電気設備に関する次の記述のうち、誤っているものはいくつあるか。 


測温抵抗体式温度計は、金属の電気抵抗値が温度上昇によって低下する特性を利用し、測定するものである。 

超音波式流量計は、流体が腐食性のものやスラリー状のもの及びダスト含有のものの影響は受けないが、温度・密度・粘度の影響は受けやすい。 

電気を安全に適正に利用するためには、電気回路以外の部分へ電気が漏れないようにすることが必要であり、配線や機器では電線相互間、電線と大地間は、電気抵抗の小さい物を用いて相互を絶縁する。 

非常用発電設備は、停電時に短時間で起動する必要があることから、原動機にはディーゼル機関やガスエンジンを用いることはできない。 

無停電電源装置(UPS)は、鉛蓄電池、アルカリ蓄電池等の蓄電池とVVVF(可変電圧可周波数装置)から構成される。 """,1,2,3,4,5,,,,,5,[img:/static/explain//kr2/kR2g3.jpg]
"""都市ガスの熱量調整に関する次の記述のうち、誤っているものはいくつあるか。 


空気を用いて高発熱量ガスを希釈し熱量を調整する場合、燃焼速度 (MCP)は速くなる。

空気を用いて高発熱量ガスを希釈し熱量を調整する場合、ウォッベ指数 (WI)は変化しない。 

LNGをLPGで熱量調整する場合、ガスーガス熱量調整方式は、液ガス熱量調整方式に比べ、ランニングコストが低い。 

液ーガス熱量調整方式は、LPGを気化させるための熱源として気化された天然ガス(NG)の潜熱を利用しているため、NGの温度による運転範囲の制限を受ける場合がある。 

液液熱量調整方式は、LNGにLPGを液体のまま混合するため、LPG中に含まれる可能性のある不純物成分の凍結による閉そく対策等が必要となる場合がある。 """,1,2,3,4,5,,,,,4,[img:/static/explain//kr2/kR2g4.jpg]
"""都市ガスの付臭に関する次の記述のうち、誤っているものはいくつあるか。 


臭気濃度とは、試料ガスを無臭の空気で徐々に希釈していった場合に、感知できる最大の希釈倍数をいう。 

ガスの臭気濃度は、低すぎると漏えいを検知しにくくなることがあるが、高すぎても特に問題は生じない。 

ターシャリーブチルメルカプタン(TBM)、ジメチルサルファイド(DMS)、シクロヘキセンのうち、比較的土壌透過性が高いのはTBMである。 

ターシャリーブチルメルカプタン(TBM)、ジメチルサルファイド(DMS)、シクロヘキセンは、いずれも構成元素に硫黄(S)を含む。 

蒸発方式の付臭設備では、 沸点が大きく異なる付臭成分を混合した付臭剤を使用した場合、各成分の蒸気圧が異なるため均一な付臭が難しくなる。"" ",1,2,3,4,5,,,,,3,[img:/static/explain//kr2/kR2g5.jpg]
"""製造所の保安設備に関する次の記述のうち、誤っているものはいくつあるか。 


ガス工作物のガス又は液化ガスを通ずる部分には、点検や修理時等に可燃物を安全に置換できるように、ガス抜き口や不活性ガスの注入口等を設置しなければならない。 

停電によりガス工作物の機能が失われず、そのままガス送出を継続するために、保安電力の確保等が必要である。 

人為的なミスや機器の故障時等に保安の確保を確実にするため、計装回路のうち保安上重要な箇所には、適切なインターロック機構を設ける。 

LNG1次受入基地用アンローディングアームには、緊急時の安全対策として、緊急遮断システム(ESDS)や緊急離脱装置(ERS)がある。 

低気温発生時、水配管は凍結防止対策等が必要であるが、LNG気化器はLNGが超低温であるため、特段の注意は必要ない。 """,1,2,3,4,5,,,,,2,[img:/static/explain//kr2/kR2g6.jpg]
"""製造設備の建設及び操業に関する次の記述のうち、誤っているものはいくつあるか。


レベル2地震動に対しては、構造物に変形は生じるが倒壊、漏えいは生じず、人身事故を防止するように耐震設計を行うこととしており、材料の弾性限界内での
設計法(弾性設計法)により耐震性能を評価する。 

個別設備の稼働調整方式のうち、圧力制御方式では、設備の運転負荷を一定に保つことができるが、急激な需要変動に追従できない可能性がある。 

定期修理計画の策定にあたり、需要に対して必要な製造能力を確保できない場合は、検査期限を超えて実施する計画とすることもやむを得ない。 

製造設備を安全かつ円滑に運転するため、あらかじめ運転管理基準、運転操作要領等を作成し、それに従って関係者の教育・訓練、及び日常の監視、 現場パトロール等を実施し、適切な管理を行う。 

警報や異常が発生した場合にはその初期段階で適切な処置を行うが、やむを得ず製造設備を緊急停止する場合は、定められた手順にこだわらず運転員の判断で停止させる。 """,1,2,3,4,5,,,,,4,[img:/static/explain//kr2/kR2g7.jpg]
"""製造設備の保全に関する次の記述のうち、誤っているものはいくつあるか。 


生産保全とは、 予防保全と事後保全をバランス良く実施するだけでなく、設備の改良活動や新設備の建設までさかのぼり経済性を追求しようとする保全の考え方で、予防保全(PM)、事後保全(BM)、改良保全(CM)、保全予防(MP)の4つを柱としている。 

リスクベース保全(RBM)は、高経年化した設備の各部位に対する保全の重要度、緊急度を損傷事例や寿命評価理論を基に評価し、(リスク)=(発生した場合の影響度) × (発生確率)で表して優先度をつける保全方式である。 

鉄鋼材料では、繰り返し荷重を加えてもある応力振幅以下では無限に繰り返しても破断しない。この応力振幅を疲労限度という。アルミニウム合金等の非鉄合金では明確な疲労限度が存在しない。 

局所的に深い孔状の浸食を生じる形式の腐食を孔食という。炭素鋼の孔食はしばしば通気差電池の形成によって生じる。通気差電池とは溶存酸素の供給が部分によって異なる結果、 生成する腐食電池のことである。 

ホポンプ、圧縮機の軸封部のうち、グランドパッキン方式やメカニカル方式については、漏れが生じた場合、増締めにより止まることもあるが、ほとんどの場合には劣化しているため、取り替える必要がある。 """,1,2,3,4,5,,,,,1,[img:/static/explain//kr2/kR2g8.jpg]
"""環境対策及び省エネルギーに関する次の記述のうち、誤っているものはいくつあるか。 


二段燃焼とは、燃焼空気を二段に分けて供給しNOxの生成を抑制する方法であり、一段目で計算上必要とされる量より多い空気で燃焼させ、二段目でさらに空気を送り完全燃焼させる。 

燃焼排ガスの脱硝法のうち、多くは、還元剤としてアンモニア、尿素等を用いて排ガス中のNOxを選択的に窒素に還元する乾式法が利用されている。 
SSとは水中に浮遊又は懸濁している直径2mm以下の粒子状物質のことで、水の外見上のきれいさを決める要件の一つで、懸濁物質と呼ばれることもある。 

LNGの冷熱利用は省エネルギーの有効な手段であり、一般にLNGの冷熱エネルギーの40～50%は、ガス送出圧力エネルギーとして回収されており、残りの未利用の冷熱エネルギーの利用が工夫されている。 

ポンプの流量を制御する方式のうち、流路に調節弁を設けて開閉により行う流量制御方式は、流量を絞った場合に調節弁での動力損失が少なく、駆動電動機の回転数を制御する方式と同等の省エネルギー効果が得られる。 """,1,2,3,4,5,,,,,2,[img:/static/explain//kr2/kR2g9.jpg]
"""都市ガスの原料に関する次の記述のうち、誤っているものはいくつあるか。 


LNGは急激な圧力低下や温度上昇により、配管中でベーパーロックが起こることがあり、送液が不可能になる等のおそれがある。 

キャビテーションが起こると、ポンプ効率や吐出量が急激に上昇し、この状態が継続すると羽根や胴体の一部が損傷することがある。 

液撃は、弁の閉鎖やポンプの急停止等の急激な変化によって、配管内流体の運動エネルギーの一部が圧力エネルギーに変換され、流体の圧力が上昇することにより起こる。 

LNGの主成分であるメタンの臨界温度は約82°Cと非常に低いため、常温で液化させるには高圧に圧縮する必要がある。 

バイオマスは、ライフサイクルの中では大気中の二酸化炭素を増加させないためカーボンニュートラルである。"" ",1,2,3,4,5,,,,,2,[img:/static/explain/kr3/kR3g1.jpg]
